SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.105844684,45,4,0.377848317,8820.0,25,0,2,0,1.0
0,0.0,47,2,2603.0,,7,0,2,0,0.0
0,0.060803457,62,0,0.449477352,6600.0,7,0,1,0,0.0
0,0.25389671,58,0,1.008893579,6633.0,30,0,5,0,0.0
0,0.389219882,43,0,1.118220445,4000.0,20,0,2,0,0.0
0,0.12052884,59,0,0.341663692,2800.0,11,0,0,0,0.0
0,0.0,58,0,1113.0,,4,0,1,0,0.0
0,0.311908921,57,0,0.038740315,4000.0,1,0,0,0,1.0
0,0.070773663,84,2,1332.0,,9,1,1,0,0.0
0,0.275536858,47,0,0.192701825,4000.0,3,0,0,0,2.0
0,0.125656665,68,0,0.354175468,7100.0,14,0,1,0,0.0
0,0.3531553739999999,45,0,1435.0,1.0,13,0,2,0,2.0
0,0.059341539,72,0,0.3915785879999999,11731.0,15,0,2,0,1.0
0,0.663605086,62,0,0.572717024,6208.0,13,0,1,0,1.0
0,0.302227225,64,0,0.189887119,6466.0,13,0,0,0,1.0
0,0.265081365,32,0,0.207063377,6200.0,6,0,0,0,3.0
0,0.015984016,51,0,3138.0,,4,0,2,0,0.0
0,0.955391478,59,0,1931.0,,8,0,1,0,0.0
0,0.198076765,37,1,0.7252849809999999,15000.0,12,0,4,0,0.0
0,0.0134275789999999,66,2,2143.0,,12,0,1,0,0.0
0,0.0973935069999999,59,1,2236.0,,6,0,3,1,2.0
0,0.819311085,51,0,0.508774298,7407.0,14,0,2,0,0.0
1,0.1177030759999999,51,2,0.107120353,4760.0,9,0,0,1,0.0
0,0.021353518,70,0,0.612516175,8500.0,19,0,4,0,0.0
0,0.444033966,57,0,0.366860773,11333.0,18,0,2,0,0.0
0,0.301349325,44,0,845.0,,2,0,1,0,0.0
0,0.002197706,81,0,0.078437404,3250.0,6,0,0,0,1.0
0,0.951575711,29,0,0.873503384,1920.0,9,0,1,2,0.0
0,0.9999999,55,0,1242.0,,6,0,1,0,1.0
0,0.075129641,38,0,0.617751115,6500.0,14,0,2,0,1.0
1,0.9999999,46,1,0.673163418,2000.0,5,3,0,2,0.0
0,0.864257488,42,3,0.326148547,18000.0,15,0,2,0,5.0
0,0.0544865879999999,59,0,1837.0,,5,0,1,0,0.0
0,0.043752272,69,0,0.2189315839999999,5334.0,5,0,1,0,0.0
0,0.003148802,43,0,1243.0,,9,0,2,0,0.0
1,0.986295215,50,3,0.170919325,5329.0,6,0,2,1,1.0
0,0.025079156,64,0,0.010381862,8379.0,12,0,0,0,0.0
0,0.0,40,0,0.265091864,5333.0,5,0,1,0,1.0
0,0.04559544,65,0,0.294095454,5300.0,3,0,1,0,0.0
0,0.5018101779999999,63,0,4903.0,,24,0,2,0,0.0
0,0.085942705,59,0,0.510359027,7770.0,13,0,4,0,2.0
0,0.677963523,65,1,0.938905859,3600.0,14,0,1,0,1.0
0,0.272143352,39,0,222.0,,3,0,0,0,0.0
0,0.831128732,47,0,0.46374635,11984.0,16,0,2,0,0.0
0,0.9999999,33,1,0.101789821,10000.0,6,0,0,0,0.0
0,0.0,31,0,0.033655448,3000.0,10,0,0,0,0.0
0,0.353554882,56,0,0.284202933,8317.0,4,0,1,0,0.0
0,0.409889289,38,0,0.7824267779999999,2150.0,8,0,1,0,1.0
1,0.258262875,40,1,0.7180939690000001,3000.0,5,3,2,0,1.0
0,0.201199201,23,0,0.003746878,2401.0,1,0,0,0,0.0
0,0.006367642,62,0,6413.0,,18,0,2,0,0.0
0,0.0920035819999999,55,0,0.396001111,3600.0,4,0,1,0,0.0
0,0.039799276,50,0,0.177809902,8300.0,8,0,1,0,3.0
0,0.882164926,60,0,0.426229508,2500.0,8,0,0,0,0.0
1,0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2.0
0,0.936191982,31,4,0.060705974,5155.0,6,0,0,0,1.0
0,0.416194602,22,0,0.014993753,2400.0,2,0,0,0,0.0
0,0.000866638,83,0,0.0,0.0,5,0,0,0,0.0
0,0.2010108719999999,58,0,5285.0,,12,0,2,0,0.0
0,0.146229201,51,0,1.471404775,1800.0,18,0,1,0,0.0
0,0.767510197,46,0,0.410051107,5869.0,10,0,2,0,3.0
0,0.124987583,57,0,0.115903155,14166.0,13,0,1,0,2.0
0,0.018660989,54,0,0.194950912,12833.0,5,0,1,0,0.0
0,0.1086428109999999,48,0,0.283612429,10330.0,7,0,2,0,2.0
0,0.041193578,81,0,0.009128386,3395.0,4,0,0,0,0.0
0,0.028823545,54,0,0.458181241,6300.0,8,0,1,0,1.0
0,0.957418172,46,0,0.805379045,6766.0,14,0,2,0,1.0
0,0.347676394,78,0,0.897422409,1900.0,8,0,1,0,1.0
0,0.9999999,45,0,0.0,4116.0,4,0,0,0,0.0
0,0.012797706,81,0,0.226171962,4500.0,6,0,1,0,0.0
0,0.444712481,74,0,0.333703621,4500.0,13,0,0,0,0.0
0,0.276726657,34,0,0.2638493839999999,7382.0,8,0,1,0,5.0
0,0.8553499259999999,23,1,0.1461632159999999,820.0,4,0,0,1,0.0
0,0.926799199,81,1,2110.0,,6,0,0,0,0.0
0,0.190258151,48,0,0.402248595,1600.0,8,0,0,0,0.0
0,0.306986638,67,0,0.38263478,12000.0,12,0,2,0,0.0
0,0.313519451,52,0,1759.0,0.0,14,0,2,0,0.0
0,0.533884028,38,0,0.50764847,6667.0,10,0,2,0,2.0
0,0.008407096,45,0,0.335255671,2600.0,7,0,1,0,0.0
0,0.005561378,45,0,0.269341332,8000.0,13,0,1,0,0.0
0,0.7230532270000001,47,1,4.340182648,875.0,11,1,1,0,4.0
0,0.353357583,40,0,0.691030897,10000.0,10,0,4,0,6.0
0,0.224815543,62,0,483.0,,12,0,0,0,0.0
0,0.4017046529999999,52,0,0.8925739009999999,4160.0,9,0,2,0,0.0
0,0.0,78,0,0.748603352,3400.0,2,0,1,0,0.0
0,0.48585301,58,0,0.315384615,7149.0,9,0,1,0,0.0
0,0.032020796,64,0,126.0,,11,0,0,0,0.0
0,0.086605363,70,0,73.0,,3,0,0,0,0.0
0,0.650168985,61,0,0.783073131,6084.0,22,0,1,0,1.0
0,0.033369849,57,0,0.413894505,5440.0,9,0,2,0,2.0
0,0.213011391,57,1,0.250010706,23350.0,14,0,2,0,1.0
0,0.9999999,51,1,0.181613649,16000.0,5,0,1,0,2.0
0,0.042531087,62,0,0.003961804,9843.0,6,0,0,0,2.0
0,0.337388426,39,0,0.333611065,6000.0,6,0,2,0,0.0
0,0.331223896,33,0,0.133743274,1300.0,4,0,0,0,0.0
0,0.009207934,52,0,2897.0,,10,0,2,0,0.0
0,0.663486051,37,0,0.023032939,37250.0,10,0,0,0,0.0
0,0.0,77,0,0.0002400959999999,8329.0,5,0,0,0,0.0
0,0.099153905,63,1,42.0,,2,0,0,0,1.0
0,0.016019485,73,0,23.0,,2,0,0,0,1.0
0,0.0,42,0,11.92105263,151.0,12,0,2,0,3.0
0,0.01099945,63,0,0.006928406,865.0,5,0,0,0,0.0
0,0.478925816,50,0,0.380642618,5072.0,7,0,1,0,2.0
0,0.436672236,54,0,0.374108612,14583.0,6,0,2,0,0.0
0,0.095965505,52,3,0.189097104,13500.0,11,0,2,0,1.0
0,0.259772812,68,0,0.391440175,3200.0,7,0,1,0,0.0
0,0.163462649,30,0,0.235238988,3200.0,12,0,0,0,0.0
0,0.4878146339999999,65,0,0.494951167,6040.0,14,0,1,0,0.0
0,0.423639586,39,0,0.15797684,33333.0,10,0,2,0,2.0
0,0.982225514,52,0,0.804941482,3075.0,8,0,2,0,1.0
1,0.972037284,53,2,0.178454842,3675.0,9,1,0,1,0.0
0,0.84293979,39,0,0.312537493,5000.0,8,0,1,0,1.0
0,0.352010842,73,0,0.20723589,10364.0,13,0,1,0,0.0
0,0.320599996,56,0,0.260669262,28000.0,26,0,2,0,2.0
0,0.9999999,41,0,0.0,,0,0,0,0,0.0
0,0.020658285,58,0,0.185027648,11754.0,13,0,1,0,1.0
0,0.095994811,32,0,0.205958808,5000.0,5,0,1,0,3.0
0,0.046057815,69,0,0.0027496559999999,8000.0,10,0,0,0,0.0
1,0.9999999,36,0,1.018654231,1500.0,3,1,1,1,0.0
1,0.4938024789999999,28,1,0.55064194,700.0,9,0,0,0,0.0
0,0.8960348459999999,59,0,0.603015899,6100.0,10,0,1,0,0.0
0,0.014899255,62,0,863.0,,6,0,1,0,0.0
0,0.9999999,23,0,0.0,820.0,1,0,0,0,0.0
0,0.96289138,61,4,0.509008389,7270.0,12,0,2,0,0.0
0,0.106091621,49,0,1.013997201,5000.0,11,0,3,0,2.0
0,0.460788025,44,0,2977.0,,6,0,1,0,1.0
0,0.003503268,41,0,0.5520938989999999,6900.0,17,0,3,0,2.0
0,0.083322224,44,1,0.249968754,8000.0,5,0,2,0,2.0
0,0.309359655,48,0,0.27257345,6500.0,8,0,0,0,2.0
0,0.0,62,0,0.491100593,15000.0,12,0,5,0,2.0
0,0.737377104,37,0,0.879567915,4350.0,9,0,2,0,3.0
0,0.0285443139999999,60,0,0.365289722,7092.0,15,0,3,0,0.0
1,2.760956175,65,0,0.4702734839999999,1681.0,3,4,0,0,0.0
0,0.035718571,53,0,0.3990096179999999,10500.0,10,0,2,0,1.0
0,0.450885201,49,0,0.65042216,6750.0,7,0,1,0,2.0
0,0.0,85,0,0.0,,3,0,0,0,
0,0.0,42,3,0.367098625,10108.0,6,2,2,0,2.0
0,0.0,79,0,0.087346025,4464.0,8,0,0,0,0.0
0,0.17741692,56,0,0.0995900409999999,10000.0,14,1,1,0,2.0
0,0.009831088,74,0,0.00359928,3333.0,6,0,0,0,0.0
0,0.00624375,78,0,2357.0,,7,0,1,0,0.0
0,0.191521991,62,0,0.2618061889999999,14250.0,16,0,2,0,2.0
0,0.579950004,41,0,2195.0,,9,0,1,0,0.0
0,0.0,46,0,3101.0,,11,0,2,0,1.0
0,0.976080019,37,1,0.484675805,6492.0,22,0,0,0,1.0
0,0.029883804,63,0,0.2461197339999999,3156.0,12,0,1,0,1.0
0,0.025949954,36,0,2629.0,,5,0,1,0,0.0
0,0.0,50,0,0.0,,4,0,0,0,0.0
0,0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0
0,0.057661862,57,1,0.373539868,3937.0,3,0,1,0,0.0
0,0.686017929,39,0,0.287622313,14000.0,19,0,1,0,0.0
0,0.1091832869999999,50,0,0.2286285619999999,6000.0,6,0,1,0,2.0
0,0.613277345,38,0,2965.0,,7,0,2,0,0.0
0,0.026572577,78,0,0.4405789029999999,3592.0,31,0,2,0,0.0
0,0.750260362,59,0,0.212889356,20000.0,6,0,2,0,0.0
1,0.958552117,48,0,584.0,,4,2,0,1,0.0
0,0.378589923,30,0,0.171514282,7666.0,9,0,0,0,0.0
0,0.0,62,0,0.419201786,3582.0,8,0,2,0,0.0
0,0.000200799,26,0,0.0,2300.0,7,0,0,0,0.0
0,0.373565661,78,0,0.171856978,2600.0,8,0,0,0,0.0
0,0.2074673219999999,60,0,0.643568841,2207.0,9,0,1,0,0.0
0,0.012779983,93,0,1402.0,,7,0,1,0,0.0
0,0.248978185,50,1,458.0,,9,0,0,0,1.0
0,0.18083131,57,0,0.222768316,8748.0,8,0,2,0,2.0
0,0.248501348,66,0,0.8298279159999999,4183.0,17,0,3,0,0.0
0,0.9999999,56,0,0.443389153,4000.0,6,0,1,0,2.0
0,0.207941876,63,2,0.313303063,10350.0,24,0,2,0,0.0
0,0.017927435,53,0,0.20097129,7000.0,10,0,0,0,3.0
0,0.7096516140000001,49,1,0.678601166,1200.0,3,0,0,0,0.0
0,0.8114710190000001,56,1,0.257806491,6500.0,13,0,0,0,0.0
0,0.0,35,0,0.295863593,3166.0,5,0,0,2,2.0
0,0.434400225,39,0,0.387204265,3000.0,9,0,1,0,0.0
0,0.236951515,60,0,0.178065755,8333.0,10,0,0,0,0.0
0,0.0,52,0,1057.0,,7,0,2,0,0.0
0,0.021279149,35,0,1292.0,,6,0,1,0,0.0
0,0.019462905,67,0,0.303270725,6175.0,17,0,2,0,1.0
0,0.129652994,49,0,0.489956641,11300.0,12,0,2,0,6.0
0,0.081188763,64,0,59.0,,4,0,0,0,0.0
0,0.0,43,0,4320.0,,14,0,3,0,2.0
0,0.0057842,51,0,0.4896275929999999,4000.0,7,0,2,0,3.0
0,0.125242868,63,0,0.6983254190000001,4000.0,9,0,1,0,0.0
0,0.012887966,70,0,0.141314491,7500.0,14,0,1,0,0.0
0,0.0,24,0,0.643118149,820.0,4,0,0,0,0.0
0,0.012285363,75,0,0.501666162,3300.0,13,0,2,0,0.0
0,0.054869339,40,0,1.608695652,620.0,4,0,1,0,0.0
0,0.160898806,36,0,2.512269939,325.0,11,0,1,0,0.0
0,0.246594198,45,0,0.245255651,8272.0,8,0,2,0,1.0
0,0.018796023,58,0,0.108778244,5000.0,4,0,0,0,0.0
0,0.1063631209999999,45,0,0.287671233,10000.0,5,0,2,0,5.0
0,0.030132005,36,0,0.575217886,7916.0,7,0,2,0,0.0
0,0.039096506,61,0,28.0,0.0,4,0,0,0,0.0
0,0.191115056,56,0,0.919826448,5300.0,30,0,2,0,2.0
0,0.9999999,32,0,5.791044776000001,200.0,4,0,2,0,4.0
0,0.224252667,48,5,0.46662153,7384.0,11,0,2,0,1.0
0,0.010199592,39,0,0.500545256,2750.0,4,0,2,0,0.0
0,0.9999999,33,0,0.456089277,2060.0,5,0,1,0,0.0
0,0.9999999,31,0,0.147570486,5000.0,2,0,0,0,0.0
0,0.9999999,33,0,0.014069264,3695.0,1,0,0,0,1.0
0,0.429820482,43,1,0.139293461,6453.0,7,0,0,0,2.0
0,0.986504614,35,0,0.645189958,4500.0,11,0,1,0,1.0
0,0.986280549,45,0,0.744842233,3295.0,8,0,2,0,0.0
0,0.02321838,35,0,0.4005184029999999,9644.0,4,0,1,0,0.0
0,0.038822972,76,0,0.6710469929999999,7000.0,12,0,5,0,0.0
0,0.122276134,57,0,0.203054878,12700.0,8,0,3,0,1.0
0,0.4299036539999999,44,0,0.411311054,3500.0,9,0,1,0,0.0
0,0.141670459,64,0,0.418121994,3950.0,16,0,2,0,1.0
1,0.9999999,36,2,3931.0,,5,0,2,2,0.0
0,0.0,57,0,0.0,8500.0,3,0,0,0,3.0
0,0.0628862459999999,37,0,0.878877888,3029.0,6,0,2,0,0.0
0,0.072856988,54,0,0.150583245,6600.0,6,0,1,0,1.0
0,0.57489301,50,0,0.057683967,6916.0,8,0,0,0,0.0
0,0.009757985,64,0,0.0436040709999999,10021.0,7,0,0,0,0.0
0,0.084351118,81,0,0.01343785,6250.0,2,0,0,0,0.0
0,0.179413254,59,0,0.273821267,10137.0,10,0,1,0,0.0
0,0.944482897,61,1,2582.0,,9,2,1,0,2.0
0,0.02699775,50,0,1486.0,,5,0,1,0,2.0
0,0.0574186259999999,75,1,0.341776371,6000.0,9,0,1,0,1.0
0,0.188116791,54,0,0.460296772,9973.0,30,0,2,0,0.0
0,0.027882592,45,0,2196.0,0.0,11,0,2,0,2.0
0,0.0109168369999999,42,0,0.055185284,3750.0,8,0,0,0,0.0
0,0.105950448,34,0,135.0,,2,0,0,0,0.0
0,0.000933292,47,1,0.759585388,9936.0,9,0,5,0,3.0
0,0.158624144,64,0,0.300579961,15000.0,10,0,2,0,0.0
0,0.819906832,58,0,10370.0,,17,0,3,0,0.0
0,0.20542621,52,0,0.306886703,3150.0,12,0,1,0,2.0
0,0.9999999,40,3,0.710764938,4300.0,4,0,1,1,1.0
0,0.071202487,68,0,0.934950847,4780.0,7,0,1,0,0.0
0,0.800148282,41,0,0.235855487,4400.0,12,0,0,0,3.0
0,0.243426286,51,0,0.5843710520000001,11081.0,7,0,2,0,2.0
0,0.120733881,67,0,0.22622108,3500.0,5,0,1,0,0.0
0,0.0035553579999999,70,0,0.18566124,3500.0,13,0,1,0,1.0
0,0.001394065,50,1,0.281088189,12166.0,13,0,1,0,3.0
0,0.868221661,41,1,0.643547189,4036.0,9,3,0,4,1.0
0,0.089290836,64,0,0.2779205939999999,3500.0,14,0,1,0,0.0
0,0.41835095,39,0,0.285777113,11368.0,10,0,1,0,4.0
1,0.9999999,24,0,0.098901099,1000.0,3,1,0,0,0.0
0,0.117651179,36,1,1.504998001,2500.0,10,0,2,0,1.0
0,0.8971535979999999,44,4,4.025527192,900.0,14,1,1,0,2.0
0,0.018418761,79,0,736.0,,2,0,1,0,0.0
0,0.9999999,54,0,1905.0,,2,0,1,0,0.0
0,0.466997893,71,0,0.362135177,7811.0,9,0,1,0,0.0
0,0.009724695,37,0,111.0,,3,0,0,0,0.0
0,0.9999999,43,0,0.094525478,5278.0,1,0,1,0,0.0
0,0.012989074,54,1,0.530156614,3000.0,12,0,1,0,5.0
0,0.463684544,52,0,0.129979368,6300.0,3,0,0,0,0.0
0,0.632279534,41,2,0.034482759,5625.0,4,1,0,1,2.0
0,0.922613341,34,0,3297.0,,9,0,1,1,0.0
0,0.558410262,45,0,0.116188381,10000.0,4,0,1,0,0.0
0,0.604052535,57,0,0.463719766,7193.0,14,0,2,0,0.0
0,0.0,61,0,0.160493827,1700.0,7,0,0,0,0.0
0,0.026308992,35,0,4299.0,,6,0,3,0,0.0
0,0.0281244979999999,68,0,0.281110661,4933.0,12,0,4,0,0.0
0,0.073441724,45,0,0.0063209769999999,9333.0,3,0,0,0,2.0
0,0.020155104,65,0,101.0,,17,0,0,0,0.0
0,0.512038648,46,1,0.3214950689999999,14500.0,9,0,2,1,2.0
0,0.9999999,34,0,0.691921005,2784.0,7,0,2,0,3.0
0,0.0,59,0,0.408073991,8000.0,13,0,2,0,0.0
0,0.16635649,54,0,0.0444888779999999,4000.0,7,0,0,0,1.0
0,0.333304126,57,0,0.5569381,6348.0,18,0,2,0,1.0
0,0.9999999,34,0,0.16950693,4400.0,1,0,0,0,0.0
0,1.026986507,56,0,2337.0,,5,1,1,1,1.0
0,0.338668226,51,0,3410.0,,16,0,2,0,0.0
1,1.094433952,40,4,0.315929793,4500.0,7,0,0,0,2.0
0,0.5794275720000001,27,0,0.370253165,3475.0,17,0,0,0,0.0
0,0.026920986,50,0,0.217365623,11850.0,18,0,1,0,3.0
0,0.049796097,67,0,94.0,0.0,4,0,0,0,0.0
1,0.9999999,62,1,0.363481644,4112.0,5,0,1,1,1.0
0,0.050802925,74,0,0.005395463,16309.0,6,0,0,0,0.0
0,0.0,30,0,0.6857035509999999,5322.0,9,0,2,0,1.0
0,1.0,23,1,0.5660377360000001,900.0,4,0,0,0,0.0
0,0.160558857,38,0,0.300956799,6897.0,6,0,1,0,0.0
0,0.761406354,60,0,0.411380811,8733.0,14,0,2,0,0.0
0,0.164283572,71,0,0.00959808,5000.0,2,0,0,0,0.0
0,0.015856388,74,0,0.009059669,3200.0,9,0,0,0,0.0
0,0.0,43,0,1295.0,,8,0,1,0,1.0
0,0.045585854,39,0,0.514534013,3336.0,7,0,1,0,0.0
0,0.533255896,54,0,0.218573046,4414.0,5,0,0,0,0.0
0,0.955579771,51,0,0.530306186,4800.0,7,0,2,0,3.0
0,1.823920266,38,0,0.015783935,2850.0,1,2,0,0,1.0
0,0.683035218,42,0,0.048154933,3820.0,3,0,0,0,2.0
0,0.1232389669999999,57,0,0.011065191,7500.0,4,0,0,0,1.0
0,0.0715971359999999,88,0,0.301671614,6400.0,3,0,2,0,1.0
0,0.890013748,34,0,0.039669421,5444.0,3,0,0,0,0.0
0,0.262403669,46,0,0.649484536,3200.0,13,0,1,0,2.0
0,0.0,30,0,0.094795539,2689.0,3,0,0,0,0.0
0,0.076867853,28,0,0.026394721,1666.0,2,0,0,0,0.0
0,0.373872684,52,0,2055.0,,4,0,2,0,0.0
0,0.006999364,39,0,0.505338078,5338.0,8,0,2,0,3.0
0,0.9999999,32,0,0.178486435,2100.0,2,0,0,1,0.0
0,0.005168167,60,0,0.084772873,3125.0,6,0,0,0,0.0
0,0.724076487,49,0,0.422368233,7000.0,14,1,1,0,2.0
0,0.288011315,43,0,0.2979255189999999,4000.0,8,0,0,0,2.0
0,0.266489007,28,0,12.0,,2,0,0,0,0.0
0,0.014189181,81,1,0.147463134,4000.0,14,0,0,0,0.0
0,0.004999,37,0,0.4531745029999999,7890.0,7,0,3,0,2.0
0,0.595095253,31,0,0.256379922,5916.0,7,0,2,0,0.0
0,0.0741015679999999,80,0,0.009958176,5020.0,4,0,0,0,1.0
0,0.047712383,37,0,0.4520024,13333.0,8,0,2,0,3.0
0,0.9999999,63,1,0.117666022,3101.0,0,2,0,0,1.0
0,0.6774746220000001,57,0,0.3945783129999999,14607.0,13,0,2,0,0.0
0,0.4138049,60,0,0.816818357,7800.0,13,0,3,0,0.0
0,0.132205488,43,2,0.453878843,12000.0,12,0,2,0,2.0
0,0.9999999,24,0,1.0,,0,0,0,0,0.0
0,0.174915833,34,0,0.243837442,1500.0,6,0,0,0,0.0
0,0.2120499139999999,56,0,1831.0,,10,0,2,0,
0,0.9999999,35,0,3831.0,,4,0,1,0,0.0
0,0.02389662,53,0,0.395405447,6572.0,13,0,1,0,3.0
0,0.056689342,35,0,0.098693759,6200.0,6,0,0,0,2.0
0,0.797074218,56,3,0.420728964,6666.0,10,0,2,2,0.0
0,0.671332867,37,1,0.434792268,4500.0,4,0,1,0,0.0
0,0.0443812009999999,77,1,288.0,,5,1,1,0,0.0
0,0.203512976,41,0,0.5618151060000001,13596.0,15,0,6,0,0.0
0,0.506915514,66,0,0.147426393,4720.0,5,0,0,0,0.0
0,0.0340431079999999,63,0,0.075630252,9519.0,9,0,0,0,0.0
0,0.9999999,55,0,0.0,,1,0,0,0,0.0
0,0.805380755,47,0,0.459220111,7000.0,7,0,2,0,2.0
0,0.0,46,0,0.0,4428.0,1,0,0,0,1.0
0,0.007293689,27,1,0.136312089,4408.0,6,0,0,0,0.0
0,0.983728498,61,2,0.114161519,4370.0,3,0,0,0,1.0
0,0.018332111,63,1,2750.0,,7,0,2,0,0.0
0,0.6224377560000001,49,0,0.482405345,4489.0,6,0,1,0,0.0
0,0.176079734,25,0,1.0,,1,0,0,0,0.0
0,0.928188347,49,0,0.320188836,3600.0,5,0,1,0,0.0
0,0.156305221,66,0,0.327031449,5500.0,11,0,1,0,2.0
0,0.0035544179999999,72,0,0.438219204,5300.0,9,0,1,0,0.0
1,0.995002776,30,1,0.176955761,4000.0,3,10,0,0,0.0
0,0.554406315,49,0,0.586602671,9583.0,13,1,2,0,1.0
0,0.5827579620000001,60,0,1.249135868,3760.0,25,0,1,0,0.0
0,0.51958007,42,0,0.160787992,5329.0,4,3,0,1,2.0
0,0.583270935,44,0,0.084059993,8600.0,3,0,0,0,4.0
0,0.0,63,0,0.24150905,9833.0,5,0,1,0,1.0
0,0.120129329,72,0,0.201859588,7420.0,8,0,1,0,0.0
0,0.0,78,1,0.318420395,4000.0,8,0,1,0,0.0
0,0.234565506,52,0,0.322765851,4005.0,7,0,0,0,3.0
0,0.405557616,37,0,0.4206423179999999,11800.0,16,0,2,0,1.0
0,0.961313422,46,0,387.0,,4,0,0,0,0.0
0,0.003204331,89,0,0.000499917,6000.0,4,0,0,0,0.0
0,0.0,29,0,0.0,0.0,1,0,0,0,0.0
0,0.196230403,61,0,0.23525138,13763.0,8,0,1,0,0.0
0,0.0,61,0,0.0,,1,0,0,0,
0,0.046682013,61,0,0.246381372,6355.0,7,0,1,0,0.0
0,0.005737638,76,0,0.249935584,3880.0,10,0,1,0,0.0
0,0.032583137,31,0,0.0685635929999999,5833.0,8,0,0,0,0.0
0,0.015296651,57,0,2957.0,,6,0,2,0,1.0
0,0.825366105,63,1,0.15953469,4813.0,8,0,1,0,0.0
0,0.495677056,54,0,0.390402399,4000.0,3,0,1,0,0.0
0,0.467479789,44,0,0.5538689370000001,2700.0,8,0,2,0,0.0
0,0.0864774669999999,52,0,0.09239472,17500.0,14,0,1,0,2.0
0,0.020412385,46,0,0.10875,8799.0,4,1,0,0,1.0
0,0.325306795,56,0,0.772428515,17800.0,20,0,5,0,0.0
0,0.9999999,21,0,0.0,300.0,1,0,0,0,0.0
0,0.5474445920000001,45,0,0.766319773,8455.0,10,0,2,0,4.0
0,0.433461198,51,0,0.26226574,9497.0,6,0,1,0,4.0
0,0.507950931,41,0,0.1907023239999999,4000.0,6,0,0,0,0.0
0,0.0,44,1,0.353955756,8000.0,9,1,2,0,3.0
0,0.007140319,47,0,0.248623465,2360.0,4,0,0,0,0.0
0,0.087225384,39,0,180.0,,6,0,0,0,0.0
0,0.0,72,0,3152.0,,7,0,2,0,0.0
0,0.1180988259999999,29,0,0.262639246,2333.0,5,0,1,1,0.0
0,0.292743341,50,0,0.5420915820000001,5000.0,7,0,2,0,1.0
0,0.144627967,60,0,0.152182783,2450.0,14,0,0,0,0.0
0,0.9999999,41,2,0.083688206,5400.0,2,0,0,0,1.0
0,0.031825066,64,0,0.363629084,12487.0,11,0,4,0,0.0
0,0.001444412,53,0,0.188960516,2481.0,5,0,1,0,0.0
0,0.122225124,51,0,0.60255418,2583.0,6,0,0,0,2.0
0,0.020131991,36,1,0.000879679,10230.0,2,0,0,0,0.0
0,0.007809418,53,0,0.118503539,4944.0,11,0,1,0,0.0
0,0.6821524290000001,41,0,0.136047134,5600.0,7,0,0,0,0.0
0,0.5276314910000001,58,0,0.3972638779999999,3800.0,7,0,1,0,2.0
0,0.062490236,43,0,12.0,,1,0,0,0,
0,0.392359132,40,0,0.344220771,7500.0,13,0,2,0,0.0
0,0.331795463,24,0,0.36286645,1534.0,3,0,0,0,0.0
0,0.108196169,56,0,0.252963862,7000.0,10,0,1,0,0.0
0,0.6054732039999999,48,0,0.550224888,2000.0,7,0,0,0,2.0
0,0.0042536679999999,69,0,0.002528445,3163.0,12,0,0,0,0.0
0,0.319714166,42,0,0.3529608939999999,8949.0,6,0,2,0,2.0
0,0.2092932,76,0,0.6910475309999999,4333.0,22,0,2,0,0.0
0,0.128557943,37,1,0.4251434529999999,3833.0,13,0,1,0,0.0
0,0.04093976,65,0,0.196340183,6666.0,7,0,1,0,0.0
0,0.722910836,60,1,0.596680664,5000.0,5,0,1,0,2.0
0,0.108613876,69,0,935.0,,7,0,1,0,0.0
0,0.720811685,40,0,0.414453013,3500.0,6,0,1,0,3.0
1,0.071554892,30,0,0.234654633,19500.0,11,0,3,0,0.0
0,0.450384987,63,0,0.473244147,2391.0,5,0,0,0,3.0
0,0.0,39,1,0.986253437,4000.0,10,0,4,0,0.0
0,0.092976268,68,0,81.0,,7,0,0,0,0.0
0,0.061783143,64,0,0.325767129,4757.0,11,1,1,0,0.0
1,0.9999999,46,0,0.0,,0,0,0,0,5.0
0,0.023939941,52,0,0.0612695179999999,11783.0,5,0,0,0,0.0
0,0.1075603119999999,45,0,0.41928911,4416.0,5,0,2,0,1.0
0,0.0,81,0,286.0,,10,0,0,0,0.0
0,0.276913903,43,0,2308.0,,5,0,1,0,0.0
0,0.114680613,71,0,0.1921242889999999,6500.0,9,0,1,0,0.0
0,0.004544478,64,0,0.1595531369999999,6981.0,21,0,1,0,1.0
0,0.384934286,62,1,2118.0,,14,0,2,0,0.0
0,0.9999999,59,1,0.162226878,6681.0,2,3,1,0,0.0
0,0.487720982,48,0,0.174092589,4600.0,9,0,0,0,1.0
0,0.028567196,45,0,0.518330309,8264.0,12,0,2,0,2.0
0,0.138953538,61,0,0.036245469,8000.0,4,0,0,0,1.0
0,0.5471373420000001,49,0,0.659678643,14500.0,6,0,3,0,3.0
0,0.001524297,48,0,1950.0,,3,0,1,0,0.0
0,0.0,67,0,0.087630725,2772.0,5,0,0,0,0.0
